Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate,,,,,,,,,,,,,,,,,
Oklahoma,US,4/25/20 6:32,35.5653,-96.9289,3121,188,1961,2933,40,85.32838441,53012,637,6.023710349,84000040,USA,1449.352232,20.41012496,,,,,,,,,,,,,,,,,
Oregon,US,4/25/20 6:32,44.572,-122.0709,2177,86,,2091,41,54.32891931,45492,520,3.950390446,84000041,USA,1135.292236,23.88608176,,,,,,,,,,,,,,,,,
Pennsylvania,US,4/25/20 6:32,40.5908,-77.2098,40208,1747,,38461,42,319.4280801,186143,2746,4.344906486,84000042,USA,1478.792805,6.829486669,,,,,,,,,,,,,,,,,
Puerto Rico,US,4/25/20 6:32,18.2208,-66.5901,1276,77,,1199,72,43.49889276,10589,,6.034482759,630,PRI,360.9794478,,,,,,,,,,,,,,,,,,
Rhode Island,US,4/25/20 6:32,41.6809,-71.5118,6699,202,377,6497,44,632.3623392,47257,576,3.015375429,84000044,USA,4460.89671,8.598298253,,,,,,,,,,,,,,,,,
South Carolina,US,4/25/20 6:32,33.8569,-80.945,5070,157,3701,4913,45,100.5957371,46996,944,3.096646943,84000045,USA,932.4649428,18.61932939,,,,,,,,,,,,,,,,,
South Dakota,US,4/25/20 6:32,44.2998,-99.4388,2040,10,1190,2030,46,277.2145913,14824,124,0.490196078,84000046,USA,2014.42603,6.078431373,,,,,,,,,,,,,,,,,
Tennessee,US,4/25/20 6:32,35.7478,-86.6923,8728,169,4370,8559,47,132.9488864,131328,808,1.936296975,84000047,USA,2000.448139,9.25756187,,,,,,,,,,,,,,,,,
Texas,US,4/25/20 6:32,31.0545,-97.5635,23642,624,9156,23018,48,102.8603505,242547,1674,2.639370612,84000048,USA,1055.260529,7.080619237,,,,,,,,,,,,,,,,,
Utah,US,4/25/20 6:32,40.15,-111.8624,3782,39,1252,3743,49,131.9663545,84697,315,1.031200423,84000049,USA,2955.355454,8.328926494,,,,,,,,,,,,,,,,,
Vermont,US,4/25/20 6:32,44.0459,-72.7107,827,44,1710,783,50,135.4425466,14310,32,5.320435308,84000050,USA,2343.631007,3.869407497,,,,,,,,,,,,,,,,,
Virgin Islands,US,4/25/20 6:32,18.3358,-64.8963,54,3,50,51,78,50.34120148,696,,5.555555556,850,VIR,648.8421524,,,,,,,,,,,,,,,,,,
Virginia,US,4/25/20 6:32,37.7693,-78.17,11594,411,1672,11183,51,146.6253037,69440,1837,3.544937036,84000051,USA,878.183637,15.84440228,,,,,,,,,,,,,,,,,
Washington,US,4/25/20 6:32,47.4009,-121.4905,12977,722,,12255,53,171.8943869,160324,455,5.563689605,84000053,USA,2123.664613,3.506203283,,,,,,,,,,,,,,,,,
West Virginia,US,4/25/20 6:32,38.4912,-80.9545,1010,32,439,978,54,76.34176318,29811,97,3.168316832,84000054,USA,2253.291388,9.603960396,,,,,,,,,,,,,,,,,
Wisconsin,US,4/25/20 6:32,44.2685,-89.6165,5356,263,,5093,55,103.5061651,59929,1353,4.910380881,84000055,USA,1158.144318,25.2613891,,,,,,,,,,,,,,,,,
Wyoming,US,4/25/20 6:32,42.756,-107.3025,473,7,321,466,56,95.1250905,8045,54,1.479915433,84000056,USA,1617.930979,11.41649049,,,,,,,,,,,,,,,,,
Recovered,US,4/25/20 6:32,,,0,0,99079,-99079,,,,,,84070001,USA,,,,,,,,,,,,,,,,,,,
Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate,,,,,,,,,,,,,,,,,
Alabama,US,4/26/20 2:32,32.3182,-86.9023,6026,209,,5817,1,128.5163654,71344,839,3.468304016,84000001,USA,1521.55187,13.92300033,,,,,,,,,,,,,,,,,
Alaska,US,4/26/20 2:32,61.3707,-152.4044,339,9,217,330,2,56.7127674,15732,32,2.654867257,84000002,USA,2631.873914,9.439528024,,,,,,,,,,,,,,,,,
American Samoa,US,4/26/20 2:32,-14.271,-170.132,0,0,,,60,0,3,,,16,ASM,5.391707554,,,,,,,,,,,,,,,,,,
Arizona,US,4/26/20 2:32,33.7298,-111.4312,6286,273,1345,6013,4,86.36137385,62508,1022,4.34298441,84000004,USA,858.7777214,16.25835189,,,,,,,,,,,,,,,,,
Arkansas,US,4/26/20 2:32,34.9697,-92.3731,2911,48,964,2863,5,112.4360619,38053,291,1.648917898,84000005,USA,1469.77996,9.996564754,,,,,,,,,,,,,,,,,
California,US,4/26/20 2:32,36.1162,-119.6816,42368,1689,,40679,6,108.0578709,506035,4847,3.986499245,84000006,USA,1290.621807,11.44023792,,,,,,,,,,,,,,,,,
Colorado,US,4/26/20 2:32,39.0598,-105.3111,12968,684,2086,12284,8,228.8411493,56789,2366,5.2745219,84000008,USA,1002.132945,18.24491055,,,,,,,,,,,,,,,,,
Connecticut,US,4/26/20 2:32,41.5978,-72.7554,24583,1865,,22718,9,689.5097085,77602,1810,7.586543546,84000009,USA,2176.598967,7.362811699,,,,,,,,,,,,,,,,,
Delaware,US,4/26/20 2:32,39.3185,-75.5071,3576,112,809,3464,10,367.2347715,17698,300,3.131991051,84000010,USA,1817.483497,8.389261745,,,,,,,,,,,,,,,,,
Diamond Princess,US,4/26/20 2:32,,,49,0,0,49,88888,,,,0,84088888,USA,,,,,,,,,,,,,,,,,,,
District of Columbia,US,4/26/20 2:32,38.8974,-77.0268,3699,165,652,3534,11,524.1240158,17302,402,4.460665045,84000011,USA,2451.579811,10.86780211,,,,,,,,,,,,,,,,,
Florida,US,4/26/20 2:32,27.7663,-81.6868,30839,1055,,29784,12,145.2435937,333099,5045,3.420992899,84000012,USA,1568.808841,16.35915561,,,,,,,,,,,,,,,,,
Georgia,US,4/26/20 2:32,33.0406,-83.6431,23222,907,,22315,13,229.0275167,119014,4326,3.905779003,84000013,USA,1173.778351,18.6288864,,,,,,,,,,,,,,,,,
Grand Princess,US,4/26/20 2:32,,,103,3,0,100,99999,,,,2.912621359,84099999,USA,,,,,,,,,,,,,,,,,,,
Guam,US,4/26/20 2:32,13.4443,144.7937,141,5,128,136,66,85.85572585,1449,2,3.546099291,316,GUM,882.3045869,1.418439716,,,,,,,,,,,,,,,,,
Hawaii,US,4/26/20 2:32,21.0943,-157.4983,605,13,463,592,15,42.73244685,28040,67,2.148760331,84000015,USA,1980.525305,11.07438017,,,,,,,,,,,,,,,,,
Idaho,US,4/26/20 2:32,44.2405,-114.4788,1887,56,867,1831,16,117.1687994,19361,168,2.967673556,84000016,USA,1202.175478,8.903020668,,,,,,,,,,,,,,,,,
Illinois,US,4/26/20 2:32,40.3495,-88.9861,41777,1875,,39902,17,355.9835997,201617,4699,4.48811547,84000017,USA,1717.98706,11.24781578,,,,,,,,,,,,,,,,,
Indiana,US,4/26/20 2:32,39.8494,-86.2583,14399,786,,13613,18,220.0338203,79774,1515,5.458712411,84000018,USA,1219.04146,10.521564,,,,,,,,,,,,,,,,,
Iowa,US,4/26/20 2:32,42.0115,-93.2105,5092,112,1723,4980,19,194.2982692,34350,293,2.199528672,84000019,USA,1310.712009,5.754124116,,,,,,,,,,,,,,,,,
Kansas,US,4/26/20 2:32,38.5266,-96.7265,3135,120,,3015,20,128.5632736,25199,474,3.827751196,84000020,USA,1033.386262,15.11961722,,,,,,,,,,,,,,,,,
Kentucky,US,4/26/20 2:32,37.6681,-84.6701,3915,205,1341,3710,21,114.3632334,44962,1143,5.236270754,84000021,USA,1313.409885,29.1954023,,,,,,,,,,,,,,,,,
Louisiana,US,4/26/20 2:32,31.1695,-91.8678,26512,1707,14927,24805,22,576.6905809,139002,1700,6.438593844,84000022,USA,3023.579667,6.412190706,,,,,,,,,,,,,,,,,
Maine,US,4/26/20 2:32,44.6939,-69.3819,965,47,519,918,23,82.1971949,17774,156,4.870466321,84000023,USA,1513.961598,16.16580311,,,,,,,,,,,,,,,,,
Maryland,US,4/26/20 2:32,39.0639,-76.8021,17766,875,1165,16891,24,298.9230794,89123,3760,4.925137904,84000024,USA,1499.545289,21.16402116,,,,,,,,,,,,,,,,,
Massachusetts,US,4/26/20 2:32,42.2302,-71.5301,53348,2730,,50618,25,777.2402696,226845,4965,5.117342731,84000025,USA,3304.961179,9.306815626,,,,,,,,,,,,,,,,,
Michigan,US,4/26/20 2:32,43.3266,-84.5361,37074,3155,8342,33919,26,465.3294188,144044,2889,8.510007013,84000026,USA,1807.949258,7.792523062,,,,,,,,,,,,,,,,,
Minnesota,US,4/26/20 2:32,45.6945,-93.9002,3446,244,1654,3202,27,69.66618053,59699,797,7.080673244,84000027,USA,1206.906939,23.12826465,,,,,,,,,,,,,,,,,
Mississippi,US,4/26/20 2:32,32.7416,-89.6787,5718,221,,5497,28,197.4988999,58957,996,3.864987758,84000028,USA,2036.366324,17.41867786,,,,,,,,,,,,,,,,,
Missouri,US,4/26/20 2:32,38.4561,-92.2884,6935,281,,6654,29,118.3556972,67218,850,4.051910598,84000029,USA,1147.171342,12.25666907,,,,,,,,,,,,,,,,,
Montana,US,4/26/20 2:32,46.9219,-110.4544,445,14,339,431,30,51.38645268,12497,61,3.146067416,84000030,USA,1443.093257,13.70786517,,,,,,,,,,,,,,,,,
Nebraska,US,4/26/20 2:32,41.1254,-98.2681,2719,50,,2669,31,178.2632868,19973,,1.838911364,84000031,USA,1309.47136,,,,,,,,,,,,,,,,,,
Nevada,US,4/26/20 2:32,38.3135,-117.0554,4539,205,,4334,32,150.4625755,37208,,4.516413307,84000032,USA,1233.401962,,,,,,,,,,,,,,,,,,
New Hampshire,US,4/26/20 2:32,43.4525,-71.5639,1797,53,578,1744,33,135.3011863,17727,224,2.949360045,84000033,USA,1334.715709,12.46521981,,,,,,,,,,,,,,,,,
New Jersey,US,4/26/20 2:32,40.2989,-74.521,105498,5914,,99584,34,1187.747616,213686,6722,5.605793475,84000034,USA,2405.780556,6.371684771,,,,,,,,,,,,,,,,,
New Mexico,US,4/26/20 2:32,34.8405,-106.2485,2660,93,614,2567,35,159.517083,51510,412,3.496240602,84000035,USA,3088.994341,15.4887218,,,,,,,,,,,,,,,,,
New York,US,4/26/20 2:32,42.1657,-74.9481,282143,22009,23887,260134,36,1673.344295,777568,57103,7.800654278,84000036,USA,4611.629483,20.23902773,,,,,,,,,,,,,,,,,
North Carolina,US,4/26/20 2:32,35.6301,-79.8064,8768,305,,8463,37,88.40603456,105265,456,3.478558394,84000037,USA,1061.366472,5.200729927,,,,,,,,,,,,,,,,,
North Dakota,US,4/26/20 2:32,47.5289,-99.784,803,16,310,787,38,132.4169137,19350,70,1.99252802,84000038,USA,3190.868345,8.717310087,,,,,,,,,,,,,,,,,
Northern Mariana Islands,US,4/26/20 2:32,15.0979,145.6739,14,2,11,12,69,25.38807486,65,,14.28571429,580,MNP,117.8732047,,,,,,,,,,,,,,,,,,
Ohio,US,4/26/20 2:32,40.3888,-82.7649,15587,711,,14876,39,139.4952147,111379,3115,4.561493552,84000039,USA,996.7817746,19.98460255,,,,,,,,,,,,,,,,,
Oklahoma,US,4/26/20 2:32,35.5653,-96.9289,3194,194,2080,3000,40,87.32421013,53084,637,6.073888541,84000040,USA,1451.320717,19.94364433,,,,,,,,,,,,,,,,,
Oregon,US,4/26/20 2:32,44.572,-122.0709,2253,87,,2166,41,56.22556509,47377,536,3.861517976,84000041,USA,1182.334042,23.79050155,,,,,,,,,,,,,,,,,
Pennsylvania,US,4/26/20 2:32,40.5908,-77.2098,41153,1793,,39360,42,326.9355298,192935,2748,4.356912011,84000042,USA,1532.75111,6.677520472,,,,,,,,,,,,,,,,,
Puerto Rico,US,4/26/20 2:32,18.2208,-66.5901,1307,83,,1224,72,44.55568404,10620,,6.350420811,630,PRI,362.0362391,,,,,,,,,,,,,,,,,,
Rhode Island,US,4/26/20 2:32,41.6809,-71.5118,7129,215,410,6914,44,672.9528461,50891,576,3.01585075,84000044,USA,4803.933692,8.079674569,,,,,,,,,,,,,,,,,
South Carolina,US,4/26/20 2:32,33.8569,-80.945,5253,166,3701,5087,45,104.2267075,49014,944,3.160098991,84000045,USA,972.5048239,17.97068342,,,,,,,,,,,,,,,,,
South Dakota,US,4/26/20 2:32,44.2998,-99.4388,2147,10,1223,2137,46,291.7547684,15596,128,0.465766185,84000046,USA,2119.332728,5.961807173,,,,,,,,,,,,,,,,,
Tennessee,US,4/26/20 2:32,35.7478,-86.6923,9189,177,4467,9012,47,139.9710492,141406,821,1.926216128,84000047,USA,2153.960843,8.934595712,,,,,,,,,,,,,,,,,
Texas,US,4/26/20 2:32,31.0545,-97.5635,24153,638,9986,23515,48,105.083582,262816,1597,2.64149381,84000048,USA,1143.445811,6.612015071,,,,,,,,,,,,,,,,,
Utah,US,4/26/20 2:32,40.15,-111.8624,3948,41,1399,3907,49,137.7586377,90206,329,1.038500507,84000049,USA,3147.582489,8.333333333,,,,,,,,,,,,,,,,,
Vermont,US,4/26/20 2:32,44.0459,-72.7107,843,46,1710,797,50,138.0629587,14682,37,5.456702254,84000050,USA,2404.555586,4.389086595,,,,,,,,,,,,,,,,,
Virgin Islands,US,4/26/20 2:32,18.3358,-64.8963,55,3,51,52,78,51.27344595,748,,5.454545455,850,VIR,697.3188649,,,,,,,,,,,,,,,,,,
Virginia,US,4/26/20 2:32,37.7693,-78.17,12366,437,1717,11929,51,156.3885204,72178,1942,3.533883228,84000051,USA,912.810175,15.70435064,,,,,,,,,,,,,,,,,
Washington,US,4/26/20 2:32,47.4009,-121.4905,13319,737,,12582,53,176.4245464,160324,455,5.533448457,84000053,USA,2123.664613,3.416172385,,,,,,,,,,,,,,,,,
West Virginia,US,4/26/20 2:32,38.4912,-80.9545,1010,32,439,978,54,76.34176318,32966,97,3.168316832,84000054,USA,2491.764916,9.603960396,,,,,,,,,,,,,,,,,
Wisconsin,US,4/26/20 2:32,44.2685,-89.6165,5687,266,,5421,55,109.9028306,62825,1376,4.677334271,84000055,USA,1214.11031,24.19553367,,,,,,,,,,,,,,,,,
Wyoming,US,4/26/20 2:32,42.756,-107.3025,491,7,321,484,56,98.7450728,8146,54,1.425661914,84000056,USA,1638.243102,10.99796334,,,,,,,,,,,,,,,,,
Recovered,US,4/26/20 2:32,,,0,0,100372,-100372,,,,,,84070001,USA,,,,,,,,,,,,,,,,,,,
Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate,,,,,,,,,,,,,,,,,
Alabama,US,4/27/20 2:32,32.3182,-86.9023,6421,219,,6202,1,136.9405214,73551,845,3.410683694,84000001,USA,1568.620509,13.15994393,,,,,,,,,,,,,,,,,
Alaska,US,4/27/20 2:32,61.3707,-152.4044,340,9,217,331,2,56.8800617,16177,14,2.647058824,84000002,USA,2706.319877,4.117647059,,,,,,,,,,,,,,,,,
American Samoa,US,4/27/20 2:32,-14.271,-170.132,0,0,,,60,0,3,,,16,ASM,5.391707554,,,,,,,,,,,,,,,,,,
Arizona,US,4/27/20 2:32,33.7298,-111.4312,6534,275,1383,6259,4,89.76856773,64811,1037,4.208754209,84000004,USA,890.4179129,15.87082951,,,,,,,,,,,,,,,,,
Arkansas,US,4/27/20 2:32,34.9697,-92.3731,3001,51,985,2950,5,115.9122713,39469,291,1.699433522,84000005,USA,1524.472321,9.696767744,,,,,,,,,,,,,,,,,
California,US,4/27/20 2:32,36.1162,-119.6816,43558,1725,,41833,6,111.0929178,526084,4928,3.960236925,84000006,USA,1341.755971,11.31365076,,,,,,,,,,,,,,,,,
Colorado,US,4/27/20 2:32,39.0598,-105.3111,13441,688,2150,12753,8,237.1879926,59791,2410,5.118666766,84000008,USA,1055.108048,17.93021353,,,,,,,,,,,,,,,,,
Connecticut,US,4/27/20 2:32,41.5978,-72.7554,25269,1924,,23345,9,708.7507962,79811,1766,7.614072579,84000009,USA,2238.557513,6.988800507,,,,,,,,,,,,,,,,,
Delaware,US,4/27/20 2:32,39.3185,-75.5071,4034,120,911,3914,10,414.2687551,19249,317,2.974714923,84000010,USA,1976.762337,7.858205255,,,,,,,,,,,,,,,,,
Diamond Princess,US,4/27/20 2:32,,,49,0,0,49,88888,,,,0,84088888,USA,,,,,,,,,,,,,,,,,,,
District of Columbia,US,4/27/20 2:32,38.8974,-77.0268,3841,178,657,3663,11,544.2444835,18068,402,4.634209841,84000011,USA,2560.116982,10.46602447,,,,,,,,,,,,,,,,,
Florida,US,4/27/20 2:32,27.7663,-81.6868,31532,1075,,30457,12,148.5074418,344613,5155,3.409235063,84000012,USA,1623.036758,16.34847139,,,,,,,,,,,,,,,,,
Georgia,US,4/27/20 2:32,33.0406,-83.6431,23486,916,,22570,13,231.6312229,123223,4359,3.900195861,84000013,USA,1215.289712,18.55999319,,,,,,,,,,,,,,,,,
Grand Princess,US,4/27/20 2:32,,,103,3,0,100,99999,,,,2.912621359,84099999,USA,,,,,,,,,,,,,,,,,,,
Guam,US,4/27/20 2:32,13.4443,144.7937,141,5,128,136,66,85.85572585,1528,2,3.546099291,316,GUM,930.4081496,1.418439716,,,,,,,,,,,,,,,,,
Hawaii,US,4/27/20 2:32,21.0943,-157.4983,606,14,482,592,15,42.803079,28483,68,2.310231023,84000015,USA,2011.815345,11.22112211,,,,,,,,,,,,,,,,,
Idaho,US,4/27/20 2:32,44.2405,-114.4788,1897,56,938,1841,16,117.7897258,19565,169,2.95202952,84000016,USA,1214.842375,8.908803374,,,,,,,,,,,,,,,,,
Illinois,US,4/27/20 2:32,40.3495,-88.9861,43903,1933,,41970,17,374.0993364,214952,4595,4.402888185,84000017,USA,1831.615164,10.46625515,,,,,,,,,,,,,,,,,
Indiana,US,4/27/20 2:32,39.8494,-86.2583,15012,813,,14199,18,229.4011883,81708,1446,5.415667466,84000018,USA,1248.595277,9.632294165,,,,,,,,,,,,,,,,,
Iowa,US,4/27/20 2:32,42.0115,-93.2105,5476,118,1900,5358,19,208.9507703,36090,286,2.15485756,84000019,USA,1377.106154,5.222790358,,,,,,,,,,,,,,,,,
Kansas,US,4/27/20 2:32,38.5266,-96.7265,3277,121,,3156,20,134.3865543,26227,485,3.692401587,84000020,USA,1075.543534,14.80012206,,,,,,,,,,,,,,,,,
Kentucky,US,4/27/20 2:32,37.6681,-84.6701,4085,208,1501,3877,21,119.3291976,46558,1266,5.091799266,84000021,USA,1360.031525,30.99143207,,,,,,,,,,,,,,,,,
Louisiana,US,4/27/20 2:32,31.1695,-91.8678,26773,1729,14927,25044,22,582.3678682,143036,1701,6.45799873,84000022,USA,3111.327472,6.353415755,,,,,,,,,,,,,,,,,
Maine,US,4/27/20 2:32,44.6939,-69.3819,1015,50,532,965,23,86.45611692,17799,159,4.926108374,84000023,USA,1516.091059,15.66502463,,,,,,,,,,,,,,,,,
Maryland,US,4/27/20 2:32,39.0639,-76.8021,18581,910,1177,17671,24,312.6359191,96665,3962,4.897475916,84000024,USA,1626.443739,21.32285668,,,,,,,,,,,,,,,,,
Massachusetts,US,4/27/20 2:32,42.2302,-71.5301,54938,2899,,52039,25,800.4053748,236100,5104,5.276857549,84000025,USA,3439.799574,9.290472897,,,,,,,,,,,,,,,,,
Michigan,US,4/27/20 2:32,43.3266,-84.5361,37778,3315,8342,34463,26,474.1655819,193879,2757,8.774948383,84000026,USA,2433.446685,7.297898248,,,,,,,,,,,,,,,,,
Minnesota,US,4/27/20 2:32,45.6945,-93.9002,3602,272,1774,3330,27,72.81996003,58987,829,7.551360355,84000027,USA,1192.512766,23.01499167,,,,,,,,,,,,,,,,,
Mississippi,US,4/27/20 2:32,32.7416,-89.6787,5911,227,,5684,28,204.1650922,60788,1001,3.84029775,84000028,USA,2099.608802,16.93452884,,,,,,,,,,,,,,,,,
Missouri,US,4/27/20 2:32,38.4561,-92.2884,7120,283,,6837,29,121.5129869,69748,679,3.974719101,84000029,USA,1190.349411,9.536516854,,,,,,,,,,,,,,,,,
Montana,US,4/27/20 2:32,46.9219,-110.4544,448,14,339,434,30,51.73287821,12862,61,3.125,84000030,USA,1485.241695,13.61607143,,,,,,,,,,,,,,,,,
Nebraska,US,4/27/20 2:32,41.1254,-98.2681,3028,56,,2972,31,198.5219685,21228,,1.849405548,84000031,USA,1391.751766,,,,,,,,,,,,,,,,,,
Nevada,US,4/27/20 2:32,38.3135,-117.0554,4734,206,,4528,32,156.9265989,38186,,4.351499789,84000032,USA,1265.821526,,,,,,,,,,,,,,,,,,
New Hampshire,US,4/27/20 2:32,43.4525,-71.5639,1864,60,777,1804,33,140.3458048,18751,238,3.21888412,84000033,USA,1411.815551,12.76824034,,,,,,,,,,,,,,,,,
New Jersey,US,4/27/20 2:32,40.2989,-74.521,109038,5938,,103100,34,1227.602652,223144,6573,5.445807883,84000034,USA,2512.263304,6.028173664,,,,,,,,,,,,,,,,,
New Mexico,US,4/27/20 2:32,34.8405,-106.2485,2726,99,614,2627,35,163.4750257,53735,412,3.631694791,84000035,USA,3222.424983,15.11371974,,,,,,,,,,,,,,,,,
New York,US,4/27/20 2:32,42.1657,-74.9481,288045,22269,23887,265776,36,1708.348099,805350,57103,7.731083685,84000036,USA,4776.400011,19.824333,,,,,,,,,,,,,,,,,
North Carolina,US,4/27/20 2:32,35.6301,-79.8064,8997,324,,8673,37,90.71499691,107894,451,3.6012004,84000037,USA,1087.874167,5.012782038,,,,,,,,,,,,,,,,,
North Dakota,US,4/27/20 2:32,47.5289,-99.784,867,17,326,850,38,142.9706902,20717,71,1.960784314,84000038,USA,3416.290414,8.189158016,,,,,,,,,,,,,,,,,
Northern Mariana Islands,US,4/27/20 2:32,15.0979,145.6739,14,2,11,12,69,25.38807486,65,,14.28571429,580,MNP,117.8732047,,,,,,,,,,,,,,,,,,
Ohio,US,4/27/20 2:32,40.3888,-82.7649,15972,728,,15244,39,142.9407564,115783,3178,4.557976459,84000039,USA,1036.195191,19.89732031,,,,,,,,,,,,,,,,,
Oklahoma,US,4/27/20 2:32,35.5653,-96.9289,3254,195,2139,3059,40,88.96461483,53144,653,5.992624462,84000040,USA,1452.961122,20.0676091,,,,,,,,,,,,,,,,,
Oregon,US,4/27/20 2:32,44.572,-122.0709,2311,92,,2219,41,57.67300529,48964,546,3.980960623,84000041,USA,1221.939001,23.62613587,,,,,,,,,,,,,,,,,
Pennsylvania,US,4/27/20 2:32,40.5908,-77.2098,42616,1816,,40800,42,338.558174,198593,2736,4.261310306,84000042,USA,1577.700475,6.420123897,,,,,,,,,,,,,,,,,
Puerto Rico,US,4/27/20 2:32,18.2208,-66.5901,1371,84,,1287,72,46.73744668,10684,,6.126914661,630,PRI,364.2180017,,,,,,,,,,,,,,,,,,
Rhode Island,US,4/27/20 2:32,41.6809,-71.5118,7439,226,433,7213,44,702.2157697,53403,691,3.038042748,84000044,USA,5041.05777,9.288882914,,,,,,,,,,,,,,,,,
South Carolina,US,4/27/20 2:32,33.8569,-80.945,5498,174,3701,5324,45,109.0878427,50761,944,3.164787195,84000045,USA,1007.167694,17.16987996,,,,,,,,,,,,,,,,,
South Dakota,US,4/27/20 2:32,44.2998,-99.4388,2212,11,1257,2201,46,300.5875862,16274,135,0.497287523,84000046,USA,2211.465813,6.103074141,,,,,,,,,,,,,,,,,
Tennessee,US,4/27/20 2:32,35.7478,-86.6923,9667,181,4527,9486,47,147.2521637,148221,828,1.872349229,84000047,USA,2257.770038,8.565221889,,,,,,,,,,,,,,,,,
Texas,US,4/27/20 2:32,31.0545,-97.5635,24967,651,10763,24316,48,108.6250897,276021,1542,2.607441823,84000048,USA,1200.89742,6.176152521,,,,,,,,,,,,,,,,,
Utah,US,4/27/20 2:32,40.15,-111.8624,4123,41,1568,4082,49,143.8649602,95702,345,0.994421538,84000049,USA,3339.355912,8.367693427,,,,,,,,,,,,,,,,,
Vermont,US,4/27/20 2:32,44.0459,-72.7107,851,46,,805,50,139.3731647,14797,34,5.405405405,84000050,USA,2423.389798,3.995299647,,,,,,,,,,,,,,,,,
Virgin Islands,US,4/27/20 2:32,18.3358,-64.8963,57,4,51,53,78,53.13793489,757,,7.01754386,850,VIR,705.7090651,,,,,,,,,,,,,,,,,,
Virginia,US,4/27/20 2:32,37.7693,-78.17,12970,449,1815,12521,51,164.0270992,76118,2014,3.461835004,84000051,USA,962.6379908,15.52814187,,,,,,,,,,,,,,,,,
Washington,US,4/27/20 2:32,47.4009,-121.4905,13521,749,,12772,53,179.1002547,170594,508,5.5395311,84000053,USA,2259.70186,3.757118556,,,,,,,,,,,,,,,,,
West Virginia,US,4/27/20 2:32,38.4912,-80.9545,1055,34,455,1021,54,79.74312886,39063,100,3.222748815,84000054,USA,2952.612173,9.478672986,,,,,,,,,,,,,,,,,
Wisconsin,US,4/27/20 2:32,44.2685,-89.6165,5912,272,,5640,55,114.2510171,65146,1397,4.600811908,84000055,USA,1258.96427,23.62990528,,,,,,,,,,,,,,,,,
Wyoming,US,4/27/20 2:32,42.756,-107.3025,502,7,334,495,56,100.9572842,8159,54,1.394422311,84000056,USA,1640.857534,10.75697211,,,,,,,,,,,,,,,,,
Recovered,US,4/27/20 2:32,,,0,0,106988,-106988,,,,,,84070001,USA,,,,,,,,,,,,,,,,,,,
Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate,,,,,,,,,,,,,,,,,
Alabama,US,4/28/20 2:32,32.3182,-86.9023,6539,228,,6311,1,139.4571047,73997,872,3.486771678,84000001,USA,1578.132341,13.33537238,,,,,,,,,,,,,,,,,
Alaska,US,4/28/20 2:32,61.3707,-152.4044,345,9,218,336,2,57.71653319,16256,10,2.608695652,84000002,USA,2719.536126,2.898550725,,,,,,,,,,,,,,,,,
American Samoa,US,4/28/20 2:32,-14.271,-170.132,0,0,,,60,0,3,,,16,ASM,5.391707554,,,,,,,,,,,,,,,,,,
Arizona,US,4/28/20 2:32,33.7298,-111.4312,6725,275,1418,6450,4,92.39265656,66543,1051,4.089219331,84000004,USA,914.2133153,15.62825279,,,,,,,,,,,,,,,,,
Arkansas,US,4/28/20 2:32,34.9697,-92.3731,3069,51,987,3018,5,118.5387406,40457,109,1.661779081,84000005,USA,1562.633375,3.551645487,,,,,,,,,,,,,,,,,
California,US,4/28/20 2:32,36.1162,-119.6816,44966,1779,,43187,6,114.6839649,553409,4878,3.956322555,84000006,USA,1411.447279,10.84819642,,,,,,,,,,,,,,,,,
Colorado,US,4/28/20 2:32,39.0598,-105.3111,13879,706,2150,13173,8,244.9172048,63274,2438,5.086821817,84000008,USA,1116.571166,17.56610707,,,,,,,,,,,,,,,,,
Connecticut,US,4/28/20 2:32,41.5978,-72.7554,25997,2012,,23985,9,729.1699097,79811,1758,7.739354541,84000009,USA,2238.557513,6.762318729,,,,,,,,,,,,,,,,,
Delaware,US,4/28/20 2:32,39.3185,-75.5071,4162,125,996,4037,10,427.4136238,19616,325,3.003363767,84000010,USA,2014.45114,7.808745795,,,,,,,,,,,,,,,,,
Diamond Princess,US,4/28/20 2:32,,,49,0,0,49,88888,,,,0,84088888,USA,,,,,,,,,,,,,,,,,,,
District of Columbia,US,4/28/20 2:32,38.8974,-77.0268,3892,185,659,3707,11,551.4708487,18416,402,4.753340185,84000011,USA,2609.426297,10.32887975,,,,,,,,,,,,,,,,,
Florida,US,4/28/20 2:32,27.7663,-81.6868,32138,1088,,31050,12,151.3615427,356463,5211,3.385400461,84000012,USA,1678.847147,16.21445018,,,,,,,,,,,,,,,,,
